,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
1498,1245153243346407424,The best part of covid19– discussing Titanic with a friend and realizing how much Rose fucked up #lotofroon,0,0,0,0,0,0,0,0,0,1,1
9603,1247853569732153349,US government is behaving the same as UK. That’s why we are in deep trouble with #COVID19 pandemic.,0,0,0,0,0,0,1,0,0,0,0
9298,1247846533388627968,"Dr G H Yatoo of SKIMS confirms, 11 more test positive for #COVID19. All from Bandipora and Baramulla. The curve remains far from flattened.",0,0,0,0,1,0,0,0,1,0,0
3390,1245176190454976513,I keep telling myself I am not going to watch the corona virus press conferences.  At least I turned it off before the end.,0,0,0,0,0,1,1,0,0,0,1
6526,1245215253429809152,Love in the times of #corona what a beautiful story to start the day!!! Thanks for sharing!,1,0,0,0,0,0,0,0,0,0,1
3857,1245182365577576449,In other news...my heart fell into my stomach since there are now 2k+ Covid19 cases in ph.,0,0,0,0,1,0,0,0,0,0,0
4856,1245195022804418560,@sardesairajdeep - FYI India did this to fight COVID19 stop spreading false news.,0,0,0,0,0,0,1,0,0,0,1
3278,1245174656144941066,"Oh hey everyone, calm down!
Dr Diamond and Dr Silk say Covid19 is no big deal!",1,0,0,0,0,0,1,0,0,1,1
5844,1245207191721848832,a family friend in cuba mightve gotten corona from some dumb american :(,0,0,0,0,0,0,1,0,0,0,1
887,1245146721899950081,April Fool’s Day is canceled due to #coronavirus just like everything else. Pass it on.,0,0,0,0,0,1,0,0,0,0,1
1169,1245149372364587008,tomorrow we're gonna find out that coronavirus is just Trump's april fools prank,0,0,0,0,0,0,0,0,0,0,1
9799,1247858376702341121,I can't be the only one foreseeing `LA Casa De Corona Funds` 😂,0,0,0,0,0,0,0,0,0,0,1
3635,1245179420270182401,"In UK
 todayCases  3009 (-3009) to 0
 todayDeaths  381 (-381) to 0

#COVID19Aus #COVID19",0,0,0,0,0,0,0,0,1,0,0
1932,1245158017357598720,"Bhad Bhabie and Tyga
February 20th

Corona Virus Outside

Corny ass Mfers",0,0,0,0,0,0,1,0,0,0,0
3928,1245183212613177344,Anyone who has ever step foot into Paddy’s Pub would be immune to Coronavirus,1,0,0,0,0,0,0,0,0,0,1
2608,1245166413683122178,Wtf 2020? It's easier to catch Coronavirus and die than it is to catch a stringfish in #AnimalCrossingNewHorizons #ACNH,0,0,0,1,0,0,1,0,0,1,1
858,1245146491343208448,What's the best news that you have seen about coronavirus?  Give me something as optimistic as possible pls,1,0,0,0,0,0,0,0,0,1,0
984,1245147537297870850,A president that calls covid19 tests beautiful. As in we have beautiful test kits. 🤪 #YouCanNeverRelyOn,0,0,0,0,0,0,0,0,0,0,1
5898,1245207841281126400,i cannot believe animal crossing is competing with coronavirus for world domination,0,0,0,0,0,0,0,0,0,1,1
4535,1245190437972791296,Please stay home unless u want ur brain tested for COVID-19,1,0,0,0,1,0,1,0,0,0,0
4252,1245186793948844033,Yes he is useless and because of him many have a more will die from #COVIDー19 trillions money mistake,0,0,0,1,0,0,1,0,0,0,1
5001,1245196855761235968,my mom just told me to not go outside the house for dick... it might have corona 😂😭😂😭 LMAOOO,0,0,0,0,0,0,0,0,0,0,1
6541,1245215469948350467,U tellin me last month was woman’s history month &amp; this bitch corona took the spotlight? Typical just fucking typical,0,0,0,0,0,0,1,0,0,0,1
7460,1245227990008594432,I am beginning to think Corona virus is a bio weapon..How can those kits want to the UK be Corona virus contaminated?,0,0,0,1,0,0,1,1,0,0,0
4169,1245185775542640641,Seems like we’re going to have a new (inter)national holiday when this covid situation is finally all over #COVID19 #StayAtHome,1,0,0,0,0,0,0,0,0,0,1
8826,1245249365507051521,"Reverse migrant dies of #COVID19 . 
THIS is the beginning of the real tragedy. Modi made tragedy.",0,0,0,1,0,0,1,0,0,0,0
2305,1245162563391950854,Ding...ding...ding. If you are wondering why COVID19 testing capacity is limited and will continue to be constrained,0,0,0,1,0,0,0,1,0,0,0
8353,1245242502384320513,"Seeing as how it is April 1st, if this Corona shit is some big joke being played on us by the UN or some shit I'm kickin' some ass.",0,0,0,0,0,0,1,0,0,0,1
2252,1245161842466406400,"Have you heard about the new JobSeeker payment? More information coming very soon!
#covid19 #jobseeker #processworx",1,0,0,0,0,0,0,0,1,0,0
8456,1245244088179396608,"Jesus, Jenrick the next layer of cannon fodder put forward. If he says we will improve that in the coming weeks.... once more. #COVID19",1,0,0,0,0,0,1,0,0,0,0
4571,1245190964123181056,Corona Covid-19 viruses has made has to totally forget about the recent Locust invasion.,0,0,0,0,1,0,0,0,0,1,1
4782,1245194032877371393,Today we intubated uncle of one of our nurses.. she broke into tears. I didn’t have any words to say #COVID19,0,0,0,0,0,1,0,0,0,0,0
1136,1245149028867657729,ppl takin these corona shit over the top serious n it’s pissing me off fr,0,0,0,0,0,0,1,0,0,0,0
5050,1245197300483457024,"I need my hair done, eyebrows, and nails done.... corona needs to gone on! Im sickuuuuuudddd",0,0,0,0,0,1,1,0,0,0,1
363,1245142183637684224,"I hope we won’t get to see Jim Acosta face again during the daily #coronavirus briefing. Ugh, the smugness!",0,0,0,0,0,0,1,0,0,0,0
4598,1245191377891340290,"As soon as this Coronavirus thing settles down a bit, I don’t know about you, but I'm just going to stay home for a few days.",0,0,0,0,1,0,0,0,0,1,1
2416,1245164060301316096,This shit is fuckin crazy man. It's starting to fuck with me. 900 people died in the US today. Wtf. #COVID19 #coronavirus,0,0,0,0,1,0,1,0,0,0,0
251,1245141134596341761,"#AprilFoolsDay this year's April fools day Is cancelled due to #Covid_19 thank you

Kind regards 
Teboho Winsome",0,1,1,0,0,1,0,0,0,0,1
6399,1245213839173373956,since @makiya_franco and @Chelsy_Cortes and i cant actually hang cause of corona were face timing instead so its like were hanging out &lt;3,1,0,0,0,0,1,0,0,0,0,0
3455,1245177138204028929,Guys... I think I am going to go catch some Z's. Good night and don't let the Corona Virus bite because it WILL.,0,0,1,0,0,0,0,0,0,0,1
1300,1245150852773482496,(3/31/2020) Per the NY Times: The novel coronavirus is the first virus that is not an influenza virus to set off a pandemic.,0,0,0,0,0,0,0,0,1,1,0
6673,1245217076282888193,what if the government falsely reports that coronavirus is done as like an april fools joke to trick a bunch of people into getting it,0,0,0,0,1,0,0,0,0,0,1
6792,1245218335224020992,"My friend's dad was one of those lives lost today in Arizona because of coronavirus.

We need better leadership.",0,0,0,0,1,1,1,0,0,0,0
836,1245146255606419456,"@IamSean90 You really think people who voted  for trump in 2016, won’t vote for him this time because of corona?",0,0,0,1,0,0,0,0,0,1,0
5886,1245207702126481409,Let us pray no person is found positive and there are no more red zones#Corona #Stay Home Stay Safe#,0,0,1,0,0,0,0,0,0,0,0
3577,1245178724884062211,"This corona virus is a summer bummer, and made spring have no fling lol",0,0,0,0,0,0,0,0,0,0,1
3598,1245178940022374401,"How come when Ozzy Osbourne ate a bat, there wasn’t no coronavirus? 🤔",0,0,0,0,1,0,0,1,0,1,0
2799,1245169182829727744,Got my check from before corona today and just bought a bunch of skincare on Ulta and ordered Indian food... self care queen,1,0,0,0,0,0,0,0,0,0,0
9434,1247850327988191235,Office of the Accountant General of the federation at Abuja on fire. And there goes our Coronavirus donations. 🙆🙆🙆🙆🙆,0,0,0,0,1,1,1,0,0,0,0
11,1245138974420668418,My uncle paranoid about corona virus but still goes to work ....... pick one,0,0,0,0,0,0,1,0,0,1,1
4070,1245184591905898498,"All day tomorrow, coronavirus April Fool's pranks get the electric chair.",0,0,0,0,0,0,1,0,0,0,1
62,1245139322740920321,"🟡 ⬆️  62 new confirmed case(s) in Ecuador 🇪🇨  totaling 2,302 in this place. Already 856,888 worldwide. #coronavirus #covid19 #Ecuador",0,0,0,0,0,0,0,0,1,0,0
6704,1245217391270821890,omg I have runny nose maybe I have corona :( bitch im scare,0,0,0,0,1,0,0,0,0,0,0
5565,1245203868713013248,"His God can feck off! His God visited Coronavirus upon us in the first fecking place! 
#auspoI #coronavirusau",0,0,0,1,0,0,1,0,0,0,0
3041,1245171862943997952,The talk of #economy over life sounds so familiar. And is still not thought to the end. #corona #climate #pollution,0,0,0,0,0,0,1,0,0,1,0
2408,1245163955577688064,i swear if yall usw corona as an april fools joke i will personally get parient 0 to infect yoy,0,0,0,0,0,0,1,0,0,0,1
1798,1245156624538513413,"Replying to MDs:
Yes, I do sell underwear but not with this pandemic lol 
A coronavirus travelling in panties would be so nice 😂",0,0,0,0,0,0,0,0,0,0,1
9342,1247848381831163904,I'm pretty sure I'm going to die from excessive eye rolling before the corona gets to me,0,0,0,0,0,0,0,0,0,0,1
5094,1245197929939439618,I have the edit of Cardi B saying “coronavirus” stick in my head on a loop,0,0,0,0,0,0,1,0,0,0,1
262,1245141219102978051,Corona episode of cheers is Sam and Diane breaking up and getting back together 8 times while they are stuck inside the bar together,0,0,0,0,0,1,0,0,0,0,1
6212,1245211791530930176,Delhi: A doctor working at a Delhi government hospital has tested positive for #COVID19.,0,0,0,0,0,0,0,0,1,1,0
8610,1245246085120937986,ok i’m ready to spend all day drunk on the boat @ the lake this coronavirus needs to disappear bc my summer is not stopping for no one,1,0,0,0,0,1,1,0,0,0,1
5536,1245203600047046662,Which of the 4 horsemen of the Apocalypse unleashes the Yellowstone Supervolcano upon us after Covid19 epidemic?,1,0,0,1,0,0,0,0,0,1,1
1703,1245155508312555521,@amitnamita @AmCollegeGastro interesting case of colitis in a patient with confirmed #COVID19,0,0,0,0,0,0,0,0,0,1,0
1605,1245154351242457088,Boy Chris Cuomo does not look well not sure he should be doing the show #coronavirus,0,0,0,0,1,1,0,0,0,0,0
3085,1245172223280734208,homie said he needs to be home before 8:30 because corona virus only comes out at night,0,0,0,0,0,0,0,0,0,0,1
2386,1245163637280563200,Coronavirus can’t kill God’s amazing sunsets every night !!,1,0,0,0,0,0,0,0,0,0,0
8494,1245244566325862403,not sure if jaejoong knows joking about corona can bring him legal problems akdkdkd mf is just stupid,0,0,0,0,0,0,1,0,0,0,0
6584,1245216019859345419,"I agree Mr. President, Everyone should “think about that”! #coronavirus #COVID19 #CoronavirusOubreak #CoronaVillains",0,0,0,0,0,0,1,0,0,1,0
5804,1245206633682276354,This 21 days lockdown is working so far to stop that rapid increase of this corona maybe they should add another month what do you think?,1,1,0,0,0,0,0,0,0,0,0
7396,1245227029324275712,Imagine Corona shouting to the world April fools day.. 😐,0,0,0,0,0,1,0,0,0,0,1
1217,1245149968073195525,I’ve been sick on and off this whole quarantine I’m tired of it. I’m glad it’s not corona though,0,1,0,0,0,1,0,0,0,0,0
8351,1245242472940199938,"Malaysian grandpapa extends coronavirus lockdown to 30th April. 

April Bulls 😑",0,0,0,0,0,1,1,0,0,1,0
4891,1245195547411128321,"Well it only took 2 months but corona has been politicized.

Anyone else notice similarities Poli tical
Poli ce?",0,0,0,1,0,0,0,1,0,0,0
5880,1245207673420701696,"Traffic at Walmart, Costco and Target falls for the first time in weeks as coronavirus stockpiling behavior shifts",0,0,0,0,1,0,0,0,1,0,0
7124,1245222861482201089,im staying inside cos im scared of the coronavirus test. im not even scared of getting it. just scared of the rod they put up ur nose,0,0,0,0,1,0,0,0,0,0,0
4383,1245188569276153856,so ik i’m not supposed to take ibprophen during corona but my uterus is telling me otherwise.,0,0,0,0,1,1,0,0,0,0,0
892,1245146735040778242,anyways yall if i die from corona i already know who i’m haunting,0,0,0,0,0,0,0,0,0,0,1
5470,1245202643527426049,"Kanika Kapoor tested positive for COVID19 for the 5th time. 
She must be feeling like Neha Dhupiya but without her choice.",0,0,1,0,0,0,0,0,0,0,1
7148,1245223262843359232,So I need to make 10 minutes presentation regarding the covid19 situation in Malaysia. I need to dig out all the tweets and RTs 😂,0,0,0,0,0,0,0,0,0,0,1
4171,1245185820526608385,i had some big plans to do with my twitter this month corona is ruining it ima try my best if not i gotta wait till this ends,1,0,0,0,0,0,0,0,0,0,1
1679,1245155193915834368,Niko just referred to out friendship as “Corona+virus” goodnight I’m done,0,0,0,1,0,0,1,0,0,0,1
9586,1247853360033587200,k everybody better stay at home i tell u now . don yeye wntu go out . we fster stop th corona first,1,0,0,0,0,0,0,0,0,0,0
1312,1245151034449825796,I saw a post that said McDonald’s sprite can cure corona and bitch 😂😂😂😂🗣🗣🗣🗣🗣🗣🗣,0,0,0,0,0,0,0,0,0,0,1
2074,1245159580818161664,Non-coronavirus patients will be placed on the ships. Infected patients stay in the hospital. Good question.,1,0,0,0,0,1,0,0,1,1,0
325,1245141847556718592,There’s a cruise ship floating around with 4 dead people on it from coronavirus and nowhere to dock at,0,0,0,0,0,1,0,0,1,0,0
5581,1245204036564832256,Man fuck this coronavirus shit seriously. I just want a haircut and some damn vape juice but y’all took that shit away from me.,0,0,0,0,0,1,1,0,0,0,1
1000,1245147708215758848,"Me: I’m gonna have a hot girl summer👅 

Coronavirus: bitch you thought 🤣",1,0,0,0,0,0,0,0,0,0,1
2019,1245159040344297472,"Yeah, I stay away from Twitter again. I can't take the coronavirus jokes anymore. Super anxious already",0,0,0,0,1,0,1,0,0,0,0
8244,1245240699395637254,I’m still waiting for the government to say April fools about corona😅,0,0,0,1,0,0,0,0,0,0,1
213,1245140720123609095,Corona Virus please go away 😭I took going out for granted and I’m sorry 😭,0,0,0,0,0,1,1,0,0,0,0
2729,1245168322099863553,#StayHomeStaySafe to keep that #coronavirus at bay. Lift up a prayer unto the LORD for He hears.,0,0,1,0,0,0,0,0,0,0,0
804,1245145967680270336,Waiting till tommorow for god to tell us that this whole corona virus is part of his april fools joke,1,0,0,0,0,0,0,0,0,0,1
9381,1247848972795801601,bhilwara-has-become-a-global-role-model-by-breaking-the-corona-chain-with-efforts-made-by-the-state-government,0,1,0,0,0,0,0,0,1,0,0
2679,1245167643272724481,"Two most dangerous things right now- 
1.corona 
2.again corona 🙈😾",0,0,0,0,1,1,0,0,0,0,1
2046,1245159313108119554,"Tomorrow's the day the US will surpass 200,000 cases of #COVID19.",0,0,0,1,1,1,0,0,1,0,1
366,1245142283537846272,@ATT @ATTHelp outage info? 38060 and the app won’t even let me log in. Is this a nation wide outage??? #coronavirus,0,0,0,0,0,0,1,0,0,0,0
3496,1245177789483044865,Memo to Trump: economies recover; dead people do not. #coronavirus #pandemic #COVID-19 #reelection #economy,0,0,0,0,0,0,1,0,0,0,0
9150,1245254112788107264,I know they told us winter was coming but the Starks didn’t say a word about spring... #quarantineseason #springishere #coronavirus,0,0,0,0,0,1,0,0,0,1,0
5529,1245203456853299202,"Developed countries are not leaving any stone unturned to fight Covid19,  but BJP doing communal politics at this crucial stage.",0,0,0,0,0,0,1,1,0,0,0
8,1245138953302409216,@Sandykikimunch2 @Thomas1774Paine Yes all of them ! İn France 1.000 Christians took the Coronavirus from a Sunday Church meeting !,0,0,0,0,0,0,1,0,1,1,0
1188,1245149586592694272,"im so fucking tired of this corona shit but most importantly , its so mentally draining being quarantined with people you ... disagree with.",0,0,0,0,0,0,1,0,0,0,0
7322,1245225835344408576,I wish the corona would hit us with the sickest April Fools ever and just dip,1,0,0,0,0,0,0,0,0,0,1
3768,1245180975962902530,"Still Waiting for the “April fools, Corona Virus isn’t real”",1,0,0,1,0,0,0,0,0,0,1
6685,1245217160370294784,I can only imagine the corona virus content Shonda is gonna have for Grey’s Anatomy. Grey Sloan Memorial is gonna be in shambles.,0,0,0,1,0,0,0,0,0,0,1
7985,1245236378729951233,Can’t believe my mom sent me my whole allowance and cause of corona I’ve got no debit orders 😭❤️,1,0,0,0,0,0,0,0,0,0,1
6652,1245216721486491649,"This man on the news got corona then returned back to work fine, he on here feeling like Jesus these days.",0,0,0,0,0,0,0,0,0,0,1
